id,State_Name,Mean,Median,Stdev,sum_w
29011554,Missouri,35414,22126,36709,104.3303057
29011564,Missouri,37503,32801,28185,21.79886084
29011574,Missouri,42308,19797,55939,68.63060864
29011584,Missouri,35033,29208,26940,122.6956423
29011594,Missouri,45309,40289,34473,49.69676458
29011604,Missouri,64048,50784,44609,55.19781368
29011614,Missouri,41313,34332,30799,61.66467634
29011624,Missouri,62497,300000,32036,5.399935997
29011634,Missouri,46965,33684,41795,74.89791262
29011644,Missouri,57759,300000,20656,6.599703976
29011654,Missouri,63056,44860,57825,27372.86957
29011664,Missouri,41073,39350,27579,102.3303309
29011674,Missouri,45896,43453,29297,94.76242937
29011684,Missouri,49572,43025,38597,65.23115658
29011694,Missouri,84056,300000,78833,44.93200659
29011704,Missouri,39213,35691,27531,28.4987344
29011714,Missouri,37727,28654,28058,108.1963479
29011724,Missouri,57282,52263,38655,55.431351
29011734,Missouri,99296,82367,70351,1547.949834
29011744,Missouri,48866,39279,38814,135.028004
29011754,Missouri,53369,49041,36896,2540.497943
29011764,Missouri,62894,300000,42747,52.66478189
29011774,Missouri,56824,48524,43248,36.83190282
29011784,Missouri,107189,300000,64003,30.1311828
29011794,Missouri,48729,32435,37477,134.7966514
29011804,Missouri,44653,36855,34856,571.4509282
29011814,Missouri,0,0,0,0
29011824,Missouri,86013,300000,59102,22.79904262
29011834,Missouri,37711,30920,27014,68.16512994
29011844,Missouri,26284,29816,13121,48.33248889
29011854,Missouri,40083,46223,20732,22.19931241
29011864,Missouri,23573,14777,18737,39.69891797
29011874,Missouri,24755,17140,23567,189.6556954
29011884,Missouri,50250,32954,47596,71.12974257
29011894,Missouri,29365,23858,21865,378.250746
29011904,Missouri,42310,37321,33127,52.16572261
29011914,Missouri,30529,19046,28568,303.026041
29011924,Missouri,67121,300000,49550,8.86640443
29011934,Missouri,34105,26092,28297,115.0957605
29011944,Missouri,42754,33157,37001,309.2220472
29011954,Missouri,46961,38573,36042,599.2509766
29011964,Missouri,60846,46085,50818,727.4071768
29011974,Missouri,37977,29418,33098,409.914726
29011984,Missouri,48598,46812,34155,245.5522299
29011994,Missouri,88196,77520,55596,135.890582
29012004,Missouri,42876,30849,37909,238.7587535
29012014,Missouri,50919,37978,44930,112.6975477
29012024,Missouri,54483,40264,51774,16.69948642
29012034,Missouri,35166,27671,30310,363.9856289
29012044,Missouri,88216,70897,63346,158.7581896
29012054,Missouri,28188,11879,28714,3.999644439
29012064,Missouri,43010,34091,30716,81.59780611
29012074,Missouri,47974,37918,40233,3459.376735
29012084,Missouri,56281,46365,39296,102.7293036
29012094,Missouri,48340,300000,23847,40.06625375
29012104,Missouri,0,0,0,0
29012114,Missouri,44807,30300,45892,117.9937159
29012124,Missouri,47044,41013,35441,187.9286582
29012134,Missouri,32056,31829,18034,27.83246108
29012144,Missouri,40621,29774,38229,2619.030802
29012154,Missouri,59163,41057,54116,694.4644669
29012164,Missouri,20536,17600,12741,12.9996
29012174,Missouri,116153,106032,67351,166.6873004
29012184,Missouri,89010,78287,59946,3139.361924
29012194,Missouri,50634,300000,32439,146.7643316
29012204,Missouri,53859,300000,26283,52.19916797
29012214,Missouri,27473,22771,23197,225.8237521
29012224,Missouri,45018,300000,28175,6.699917994
29012234,Missouri,42137,37990,30174,388.4877321
29012244,Missouri,56917,41280,45719,622.973434
29012254,Missouri,58056,54627,48827,60.09209379
29012264,Missouri,40928,33494,28135,367.8563921
29012274,Missouri,50443,38936,43742,144.229032
29012284,Missouri,64015,49236,48407,51.59836505
29012294,Missouri,49439,39952,40777,1547.273575
29012304,Missouri,42465,300000,21416,16.39970265
29012314,Missouri,44367,34873,34967,140.4966487
29012324,Missouri,44547,35599,35948,4268.13768
29012334,Missouri,52650,42923,44105,18694.12577
29012344,Missouri,70673,57490,53753,1833.652701
29012354,Missouri,41909,28822,39158,464.4817535
29012364,Missouri,94916,78415,73458,24.0987642
29012374,Missouri,0,0,0,0
29012384,Missouri,64958,300000,15730,34.03092672
29012394,Missouri,37597,300000,12292,7
29012404,Missouri,45423,35729,42438,1180.131897
29012414,Missouri,46266,38721,37065,433.352702
29012424,Missouri,35111,26324,26430,80.7643717
29012434,Missouri,52059,43271,42238,179.7914179
29012444,Missouri,46216,34187,41228,113.0292199
29012454,Missouri,38370,33278,27672,907.574272
29012464,Missouri,79159,60833,58903,451.5781794
29012474,Missouri,51052,40354,42901,4641.769959
29012484,Missouri,57768,52421,46719,1200.736321
29012494,Missouri,24186,16749,24928,540.8313766
29012504,Missouri,23270,300000,15166,22.33318888
29012514,Missouri,51635,44682,33816,1398.885529
29012524,Missouri,33378,19914,27887,352.4523983
29012534,Missouri,34363,31335,22880,149.4967032
29021004,Missouri,46662,34387,39062,1768.183846
29021014,Missouri,67699,61629,41501,1022.955591
29021024,Missouri,64702,58134,45780,772.0296216
29021034,Missouri,62390,57912,39894,984.956968
2902104,Missouri,42475,37984,31028,1248.38094
29021044,Missouri,47069,33730,43345,749.808687
29021054,Missouri,46407,38383,32365,1996.398238
29021064,Missouri,51164,39738,43359,925.4196874
29021074,Missouri,80171,72097,52581,1022.630159
29021084,Missouri,108002,92829,70656,1199.643217
29021094,Missouri,59029,32945,71591,1639.188556
29021104,Missouri,48070,42420,33836,709.9035646
29021114,Missouri,111724,102824,68446,741.0810462
29021124,Missouri,99363,95038,62385,526.837769
29021134,Missouri,108689,90875,73908,793.0543234
2902114,Missouri,71552,53193,56705,1062.786454
29021144,Missouri,64232,51763,53148,1913.171014
29021154,Missouri,89125,77504,50684,1314.416729
29021164,Missouri,58333,48338,46289,1737.542357
29021174,Missouri,87424,70661,68151,1266.712836
29021184,Missouri,102151,79385,72543,842.72011
29021194,Missouri,86925,75645,55428,642.1635794
29021204,Missouri,53367,42042,42700,698.7393517
29021214,Missouri,41522,34273,36880,962.6718835
29021224,Missouri,45498,35120,38310,1059.557836
29021234,Missouri,53682,42235,44778,1342.14679
2902124,Missouri,56669,44302,46877,1067.454787
29021244,Missouri,45554,33217,43338,1974.252051
29021254,Missouri,39448,25337,37226,1818.469189
29021264,Missouri,77244,61597,60205,535.9441915
29021274,Missouri,42054,32061,32836,715.7445783
29021284,Missouri,46062,38040,46965,1037.12554
29021294,Missouri,55086,46156,40731,985.9688482
29021304,Missouri,67902,54043,50176,1043.650038
29021314,Missouri,36846,23031,43354,749.8979931
29021324,Missouri,39646,26690,41348,812.0591427
29021334,Missouri,26755,20460,24192,311.5577947
2902134,Missouri,64641,52652,48168,1359.842316
29021344,Missouri,75511,55414,57531,1132.687661
29021354,Missouri,45925,36475,36879,1129.127173
29021364,Missouri,15633,10884,15585,349.1418633
29021374,Missouri,75248,62952,65477,665.9175123
29021384,Missouri,31074,21207,30024,380.3399574
29021394,Missouri,71139,58165,55994,260.7880247
290214,Missouri,39117,33787,27991,969.9732679
29021404,Missouri,56002,43973,48040,458.2675417
29021414,Missouri,41951,31474,33325,179.9254149
29021424,Missouri,58276,35233,59874,516.3188283
29021434,Missouri,49460,39519,40443,241.3919934
2902144,Missouri,38329,29945,41617,995.0797554
29021444,Missouri,38194,26103,31721,192.9280537
29021454,Missouri,60229,56905,36826,348.1848531
29021464,Missouri,44971,35824,32268,441.2464987
29021474,Missouri,34859,25100,25439,166.5963305
29021484,Missouri,35700,27626,25975,269.1952078
29021494,Missouri,55440,44607,36701,188.5610677
29021504,Missouri,47759,41532,29797,168.3938024
29021514,Missouri,51286,43408,41884,236.9588393
29021524,Missouri,52750,43435,42572,564.684889
29021534,Missouri,42610,39925,35470,209.055758
2902154,Missouri,80710,70695,51487,891.7473454
29021544,Missouri,48413,34739,44156,205.4511246
29021554,Missouri,106699,300000,52866,141.9546561
29021564,Missouri,52123,18517,64567,619.8947384
29021574,Missouri,55377,49349,51772,394.6339505
29021584,Missouri,17941,16353,14825,504.4603277
29021594,Missouri,71301,51631,49286,244.6229233
29021604,Missouri,73490,55081,58836,537.5734399
29021614,Missouri,93291,85947,55665,682.3829682
29021624,Missouri,47338,53438,27244,303.7813912
29021634,Missouri,52195,39979,44727,928.8168912
2902164,Missouri,82428,76549,51173,800.1521455
29021644,Missouri,44914,26377,51406,277.0843452
29021654,Missouri,69194,300000,45426,222.0231589
29021664,Missouri,26108,18833,20918,352.0483757
29021674,Missouri,42033,33524,34020,664.0772697
29021684,Missouri,54108,39679,36152,161.4292118
29021694,Missouri,83644,300000,41165,105.5928436
29021704,Missouri,52813,57517,24092,292.8850294
29021714,Missouri,56951,49140,41698,682.9776667
29021724,Missouri,31711,21402,33718,277.0221689
29021734,Missouri,29753,28313,15392,387.1619722
2902174,Missouri,47013,35542,38326,718.9422525
29021744,Missouri,41897,35580,35508,279.2585688
29021754,Missouri,43391,32128,34640,415.5535238
29021764,Missouri,0,0,0,0
29021774,Missouri,58456,34238,46232,293.5800256
29021784,Missouri,56917,50098,39616,369.0149862
29021794,Missouri,69461,53483,61870,393.4508256
29021804,Missouri,41712,36720,29887,307.1845786
29021814,Missouri,47300,35239,42269,324.8256411
29021824,Missouri,57162,47746,44910,333.0554246
29021834,Missouri,60898,50185,38566,373.5841789
2902184,Missouri,67938,55264,55155,1122.954718
29021844,Missouri,40115,22541,44645,279.1097583
29021854,Missouri,114359,300000,61560,186.3523171
29021864,Missouri,33639,21620,30745,263.613126
29021874,Missouri,61468,52149,51477,146.393585
29021884,Missouri,29002,20145,31952,395.1569266
29021894,Missouri,36624,30940,21105,210.9928884
29021904,Missouri,78631,300000,38481,518.0997367
29021914,Missouri,83647,70737,48366,419.5377655
29021924,Missouri,59672,42149,54662,285.3580768
29021934,Missouri,85883,74280,54422,154.2531082
2902194,Missouri,97371,78531,69938,681.9808372
29021944,Missouri,52604,38014,50553,247.0842348
29021954,Missouri,23457,12128,27416,254.8172165
29021964,Missouri,68444,58428,49835,132.1607528
29021974,Missouri,82053,66904,62530,316.9158851
29021984,Missouri,58291,52369,40095,766.5391423
29021994,Missouri,70469,60428,44436,1219.978576
29022004,Missouri,45675,43056,29841,192.6250239
29022014,Missouri,64404,300000,32384,283.0877045
29022024,Missouri,42279,42019,27403,458.0199818
29022034,Missouri,54113,44973,38150,389.2184074
2902204,Missouri,51577,42026,41826,1208.227868
29022044,Missouri,60530,38871,51116,690.8456986
29022054,Missouri,56998,51727,30181,334.6864684
29022064,Missouri,57038,300000,37700,187.5606967
29022074,Missouri,59537,300000,30191,201.1586806
29022084,Missouri,95154,300000,62051,467.1391876
29022094,Missouri,79851,300000,54555,281.1895181
29022104,Missouri,81268,63767,55438,384.2874926
29022114,Missouri,47167,38637,33622,367.8887945
29022124,Missouri,67843,57007,43366,364.5100261
29022134,Missouri,102024,300000,51421,200.3833719
2902214,Missouri,60930,49415,44648,1537.74458
29022144,Missouri,50107,31851,44277,472.2220781
29022154,Missouri,64428,300000,36220,248.6235376
29022164,Missouri,52892,37171,50695,201.3261597
29022174,Missouri,46514,36673,36416,329.7833386
29022184,Missouri,75156,300000,42931,352.1202276
29022194,Missouri,51698,43160,41985,290.4509196
29022204,Missouri,67043,53221,39045,489.4476992
29022214,Missouri,72810,300000,47445,231.8922935
29022224,Missouri,78444,71068,50953,224.4856074
29022234,Missouri,71771,59591,49750,216.6922741
2902224,Missouri,88393,76350,57810,1214.422495
29022244,Missouri,43441,36993,30044,204.4609939
29022254,Missouri,50031,28021,48907,243.9575887
29022264,Missouri,55726,63951,29818,231.8519983
29022274,Missouri,34272,20176,32772,180.3242332
29022284,Missouri,53288,300000,33127,384.3245084
29022294,Missouri,54227,46141,38994,254.3899834
29022304,Missouri,38934,19438,42409,614.0813922
29022314,Missouri,48440,46137,33336,488.6789673
29022324,Missouri,50793,44884,36273,234.5582358
29022334,Missouri,24906,17442,19817,316.1885478
2902234,Missouri,65802,61805,40906,751.1965852
29022344,Missouri,37892,25790,36377,289.4916542
29022354,Missouri,47137,31887,47764,419.9827107
29022364,Missouri,34105,26503,31789,171.4949843
29022374,Missouri,56952,45989,49253,484.5645762
29022384,Missouri,86845,85892,39894,182.0171006
29022394,Missouri,67061,52309,51071,147.1617628
290224,Missouri,45383,33770,41273,1177.359997
29022404,Missouri,78320,68999,51481,351.9795911
29022414,Missouri,59479,52081,46713,537.4095957
29022424,Missouri,64622,59189,42484,192.1893848
29022434,Missouri,55261,40171,45179,225.1892923
2902244,Missouri,35432,25254,32862,1507.342853
29022444,Missouri,64139,58222,41382,228.953649
29022454,Missouri,14316,9920,12283,304.9744
29022464,Missouri,29252,25042,20916,409.6899
29022474,Missouri,39959,22966,37645,308.2180523
29022484,Missouri,42868,38436,28791,306.2898884
29022494,Missouri,31634,25902,24873,1182.598964
29022504,Missouri,34698,30356,34186,340.8493766
29022514,Missouri,37041,26410,28147,688.9226745
29022524,Missouri,51617,43469,42657,632.5136125
29022534,Missouri,39211,27974,31989,799.8133737
2902254,Missouri,70701,63526,48005,781.4942457
29022544,Missouri,55537,38931,56453,567.2067353
29022554,Missouri,99411,84621,70488,477.8086868
29022564,Missouri,78354,69345,53272,521.0007533
29022574,Missouri,31406,21110,32355,332.2153125
29022584,Missouri,91903,73685,68353,179.2214746
29022594,Missouri,61720,50016,48864,643.5045409
29022604,Missouri,63561,59701,40368,356.5804536
29022614,Missouri,63145,59622,38949,346.6184208
29022624,Missouri,56438,55623,40112,164.8859367
29022634,Missouri,54321,37530,57409,188.8588055
2902264,Missouri,55858,40575,50749,659.1058508
29022644,Missouri,46051,38796,25517,492.0156796
29022654,Missouri,45818,25330,54657,407.5753899
29022664,Missouri,37967,31437,32542,237.0246822
29022674,Missouri,68613,53845,66103,121.7264339
29022684,Missouri,69315,47124,54558,193.8268563
29022694,Missouri,30051,19596,29897,501.3406067
29022704,Missouri,46334,36156,37339,338.1237958
29022714,Missouri,20892,17351,12342,362.3250667
29022724,Missouri,37437,27425,36097,422.0533054
29022734,Missouri,39135,41603,25339,220.1941767
2902274,Missouri,49088,31259,44660,1498.117775
29022744,Missouri,33411,21243,38251,170.6633873
29022754,Missouri,29013,21809,29875,268.957613
29022764,Missouri,38887,23316,30148,258.6579375
29022774,Missouri,29637,20550,36281,303.6502555
29022784,Missouri,109759,113568,75460,146.7894422
29022794,Missouri,36625,28383,27890,309.5873748
29022804,Missouri,40181,32813,29214,351.8202964
29022814,Missouri,40083,30656,34980,322.042969
29022824,Missouri,79306,64868,64719,511.4786018
29022834,Missouri,27855,22468,22821,177.6904312
2902284,Missouri,43737,33619,34032,791.1319952
29022844,Missouri,42188,42463,21349,132.9941109
29022854,Missouri,100710,92136,69721,113.5264518
29022864,Missouri,118341,106497,81027,163.024089
29022874,Missouri,29820,20904,24359,319.4888763
29022884,Missouri,75813,61598,48875,336.4491937
29022894,Missouri,53297,41478,42733,471.5865514
29022904,Missouri,39911,42623,22368,337.8220764
29022914,Missouri,44696,41612,26984,392.022042
29022924,Missouri,66139,57461,47813,353.3185975
29022934,Missouri,62385,48069,42365,321.2217034
2902294,Missouri,56220,43068,49418,1488.005791
29022944,Missouri,41855,36322,38541,335.7193143
29022954,Missouri,49860,39736,39676,1257.030234
29022964,Missouri,44796,300000,34829,229.3617488
29022974,Missouri,48581,41196,35994,218.6902108
29022984,Missouri,42426,39488,29030,247.9513593
29022994,Missouri,79102,73024,53599,276.0185802
29023004,Missouri,57679,43158,39408,208.7938784
29023014,Missouri,64092,300000,35733,386.1189613
29023024,Missouri,45588,36639,35053,351.7883383
29023034,Missouri,53746,300000,20062,195.2224006
2902304,Missouri,58583,50839,44201,1735.350004
29023044,Missouri,44676,29952,49472,316.4559525
29023054,Missouri,54916,47554,38421,449.911472
29023064,Missouri,50137,34679,38366,266.0896828
29023074,Missouri,43783,35700,36677,1172.72616
29023084,Missouri,93758,78744,73289,394.7644171
29023094,Missouri,76027,300000,42464,406.2437441
29023104,Missouri,97394,300000,44633,247.774892
29023114,Missouri,71430,63216,45642,419.7846566
29023124,Missouri,78012,75547,31666,218.7858535
29023134,Missouri,81576,68758,60909,280.4865789
2902314,Missouri,52501,46011,38354,1148.218956
29023144,Missouri,50193,39758,48736,765.0470112
29023154,Missouri,64710,50678,43706,253.5237516
29023164,Missouri,86041,77451,51745,273.4163943
29023174,Missouri,74921,53298,53392,340.2888976
29023184,Missouri,61835,45294,50790,784.4612803
29023194,Missouri,25913,22376,18933,628.2417569
29023204,Missouri,48869,41934,44387,153.2588976
29023214,Missouri,34125,16855,37242,231.1171829
29023224,Missouri,31037,27034,20511,301.3577688
29023234,Missouri,50936,41044,36531,446.6220015
2902324,Missouri,41100,27466,45079,917.3602471
29023244,Missouri,70719,61749,45917,448.4789654
29023254,Missouri,24446,8608,34933,359.8258221
29023264,Missouri,82620,82407,51399,346.3753815
29023274,Missouri,75012,300000,60999,13.99966399
29023284,Missouri,49489,32508,49151,222.2229391
29023294,Missouri,51312,42068,32989,221.491403
29023304,Missouri,32854,28288,24960,302.7823761
29023314,Missouri,36489,26937,31946,454.3117864
29023324,Missouri,49492,31238,40612,457.0876861
29023334,Missouri,41996,44069,23172,432.6533658
